,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
1747,filter44$\longleftrightarrow$filter173,7938,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.020872099999999998,90.0,18.0,431.0,928.0,2.1777525982015236e-47,3.3627709163435045e-47,AT2G40260,AT1G72740,AT2G40260$\longleftrightarrow$AT1G72740,G2like,MYBrelated,G2like$\longleftrightarrow$MYBrelated
1748,filter44$\longleftrightarrow$filter174,7939,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,6.0,12.0,435.0,471.0,4.6038761159200886e-51,7.740039623530293e-51,AT2G40260,AT1G72740,AT2G40260$\longleftrightarrow$AT1G72740,G2like,MYBrelated,G2like$\longleftrightarrow$MYBrelated
1749,filter44$\longleftrightarrow$filter178,7943,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,G2like_tnt.AT2G20400_col_a_m1,0.0446463,144.0,282.0,481.0,532.0,1.5810249596560533e-49,2.5638135936316926e-49,AT2G40260,AT2G20400,AT2G40260$\longleftrightarrow$AT2G20400,G2like,G2like,G2like$\longleftrightarrow$G2like
1750,filter44$\longleftrightarrow$filter182,7947,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,198.0,486.0,688.0,798.0,1.5176937811008107e-80,5.555186758203926e-80,AT2G40260,OBP3,AT2G40260$\longleftrightarrow$OBP3,G2like,C2C2dof,C2C2dof$\longleftrightarrow$G2like
1751,filter44$\longleftrightarrow$filter183,7948,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYBrelated_tnt.At1g49010_col_a_m1,0.0449462,198.0,192.0,378.0,582.0,5.455135309820405e-47,8.369822672783838e-47,AT2G40260,At1g49010,AT2G40260$\longleftrightarrow$At1g49010,G2like,MYBrelated,G2like$\longleftrightarrow$MYBrelated
1752,filter44$\longleftrightarrow$filter184,7949,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYB_tnt.MYB51_col_a_m1,0.0136838,228.0,30.0,964.0,1564.0,1.8652314284778782e-52,3.2389171698037618e-52,AT2G40260,MYB51,MYB51$\longleftrightarrow$AT2G40260,G2like,MYB,MYB$\longleftrightarrow$G2like
1753,filter44$\longleftrightarrow$filter185,7950,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,90.0,18.0,598.0,998.0,5.82318605743993e-74,1.7629655086294143e-73,AT2G40260,MYB67,AT2G40260$\longleftrightarrow$MYB67,G2like,MYB,MYB$\longleftrightarrow$G2like
1754,filter44$\longleftrightarrow$filter189,7954,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,WRKY_tnt.WRKY6_col_a_m1,0.00227603,198.0,126.0,698.0,1199.0,2.511108669337844e-63,5.692488843226787e-63,AT2G40260,WRKY6,AT2G40260$\longleftrightarrow$WRKY6,G2like,WRKY,WRKY$\longleftrightarrow$G2like
1755,filter44$\longleftrightarrow$filter191,7956,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,138.0,294.0,919.0,1148.0,5.724488889400688e-99,3.651644998962816e-98,AT2G40260,WRKY31,WRKY31$\longleftrightarrow$AT2G40260,G2like,WRKY,WRKY$\longleftrightarrow$G2like
1756,filter44$\longleftrightarrow$filter195,7960,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,270.0,18.0,488.0,402.0,5.117786992771056e-43,7.225961554283072e-43,AT2G40260,AT1G12630,AT2G40260$\longleftrightarrow$AT1G12630,G2like,AP2EREBP,AP2EREBP$\longleftrightarrow$G2like
1757,filter44$\longleftrightarrow$filter198,7963,G2like_tnt.AT2G40260_colamp_a_m1,0.00290962,MYB_tnt.MYB51_col_a_m1,0.00758776,174.0,420.0,740.0,1295.0,1.058198814549648e-53,1.8916268257336806e-53,AT2G40260,MYB51,MYB51$\longleftrightarrow$AT2G40260,G2like,MYB,MYB$\longleftrightarrow$G2like
1758,filter45$\longleftrightarrow$filter46,7965,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,bHLH_tnt.bHLH157_col_a_m1,0.00733547,270.0,306.0,1127.0,915.0,1.754709903273935e-76,5.687378519117362e-76,At1g19210,bHLH157,At1g19210$\longleftrightarrow$bHLH157,AP2EREBP,bHLH,AP2EREBP$\longleftrightarrow$bHLH
1759,filter45$\longleftrightarrow$filter50,7969,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,AP2EREBP_tnt.RAP21_colamp_a_m1,0.00440428,48.0,6.0,1234.0,1084.0,4.114792520772463e-78,1.402981212671671e-77,At1g19210,RAP21,At1g19210$\longleftrightarrow$RAP21,AP2EREBP,AP2EREBP,AP2EREBP$\longleftrightarrow$AP2EREBP
1760,filter45$\longleftrightarrow$filter63,7982,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB51_col_a_m1,0.00977119,36.0,474.0,697.0,683.0,3.114958223391567e-53,5.510655841354666e-53,At1g19210,MYB51,MYB51$\longleftrightarrow$At1g19210,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1761,filter45$\longleftrightarrow$filter76,7995,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,REM_tnt.REM19_colamp_a_m1,0.019425099999999997,162.0,72.0,1525.0,1779.0,8.971247915547801e-90,4.3513398810984745e-89,At1g19210,REM19,At1g19210$\longleftrightarrow$REM19,AP2EREBP,REM,AP2EREBP$\longleftrightarrow$REM
1762,filter45$\longleftrightarrow$filter77,7996,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,C2C2dof_tnt.AT5G02460_colamp_a_m1,0.011696,42.0,240.0,1703.0,1890.0,1.4950192643471832e-105,1.177350322480442e-104,At1g19210,AT5G02460,At1g19210$\longleftrightarrow$AT5G02460,AP2EREBP,C2C2dof,AP2EREBP$\longleftrightarrow$C2C2dof
1763,filter45$\longleftrightarrow$filter80,7999,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00308251,174.0,120.0,723.0,714.0,5.23781505917744e-64,1.2116818386852706e-63,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1764,filter45$\longleftrightarrow$filter82,8001,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,WRKY_tnt.WRKY7_colamp_a_m1,0.026701599999999995,42.0,474.0,1659.0,1855.0,2.244333131367549e-117,2.5853603465416606e-116,At1g19210,WRKY7,At1g19210$\longleftrightarrow$WRKY7,AP2EREBP,WRKY,WRKY$\longleftrightarrow$AP2EREBP
1765,filter45$\longleftrightarrow$filter84,8003,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.015408600000000001,6.0,228.0,995.0,929.0,6.66171154791686e-58,1.3123450553916265e-57,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1766,filter45$\longleftrightarrow$filter86,8005,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,NAC_tnt.ATAF1_col_a_m1,0.00480392,114.0,312.0,649.0,539.0,2.313177507411536e-36,2.9071891412424317e-36,At1g19210,ATAF1,At1g19210$\longleftrightarrow$ATAF1,AP2EREBP,NAC,AP2EREBP$\longleftrightarrow$NAC
1767,filter45$\longleftrightarrow$filter92,8011,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,C2C2dof_tnt.At4g38000_col_a_m1,0.0006273730000000001,162.0,72.0,1585.0,1492.0,3.195009529528086e-110,2.9216012545170976e-109,At1g19210,At4g38000,At1g19210$\longleftrightarrow$At4g38000,AP2EREBP,C2C2dof,AP2EREBP$\longleftrightarrow$C2C2dof
1768,filter45$\longleftrightarrow$filter93,8012,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.0005813880000000001,144.0,150.0,1227.0,1729.0,1.1183567736133174e-64,2.6287858025201602e-64,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1769,filter45$\longleftrightarrow$filter94,8013,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,WRKY_tnt.WRKY31_col_a_m1,0.0119128,6.0,366.0,898.0,1004.0,2.7288610635229606e-56,5.181765403977402e-56,At1g19210,WRKY31,WRKY31$\longleftrightarrow$At1g19210,AP2EREBP,WRKY,WRKY$\longleftrightarrow$AP2EREBP
1770,filter45$\longleftrightarrow$filter102,8021,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00864337,102.0,114.0,1907.0,2234.0,1.1464226182457482e-103,8.478437963281304e-103,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1771,filter45$\longleftrightarrow$filter105,8024,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00104842,120.0,264.0,1200.0,1250.0,6.286817870026859e-73,1.8515619085024707e-72,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1772,filter45$\longleftrightarrow$filter107,8026,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.000528327,240.0,114.0,1765.0,1964.0,3.113413954551928e-123,4.4456814203788746e-122,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1773,filter45$\longleftrightarrow$filter108,8027,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB51_col_a_m1,0.018973300000000002,30.0,108.0,1406.0,1330.0,1.619954944362966e-104,1.2338625174122146e-103,At1g19210,MYB51,MYB51$\longleftrightarrow$At1g19210,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1774,filter45$\longleftrightarrow$filter113,8032,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB67_col_a_m1,0.00826775,240.0,276.0,676.0,653.0,1.4782865832656242e-37,1.8908215240627544e-37,At1g19210,MYB67,At1g19210$\longleftrightarrow$MYB67,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1775,filter45$\longleftrightarrow$filter118,8037,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00599276,54.0,24.0,1721.0,1445.0,2.3984858808841173e-101,1.649863712874972e-100,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1776,filter45$\longleftrightarrow$filter129,8048,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB51_col_a_m1,0.0122174,204.0,324.0,1970.0,2001.0,1.7811195476377732e-130,3.227875509345218e-129,At1g19210,MYB51,MYB51$\longleftrightarrow$At1g19210,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1777,filter45$\longleftrightarrow$filter135,8054,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.015902200000000002,174.0,66.0,2277.0,2333.0,2.1177469096715004e-88,9.782439866431381e-88,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1778,filter45$\longleftrightarrow$filter136,8055,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,AP2EREBP_tnt.DEAR5_col_a_m1,0.00816865,6.0,60.0,910.0,613.0,2.7587330315498776e-60,5.793919025692437e-60,At1g19210,DEAR5,At1g19210$\longleftrightarrow$DEAR5,AP2EREBP,AP2EREBP,AP2EREBP$\longleftrightarrow$AP2EREBP
1779,filter45$\longleftrightarrow$filter137,8056,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00879852,216.0,318.0,904.0,1187.0,9.294744524870218e-89,4.3554241022778076e-88,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1780,filter45$\longleftrightarrow$filter143,8062,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,24.0,240.0,682.0,465.0,1.3837575437553524e-30,1.5948683274398656e-30,At1g19210,TBP3,At1g19210$\longleftrightarrow$TBP3,AP2EREBP,MYBrelated,AP2EREBP$\longleftrightarrow$MYBrelated
1781,filter45$\longleftrightarrow$filter145,8064,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,NAC_tnt.ATAF1_col_a_m1,0.041806,384.0,282.0,863.0,587.0,1.3917366563855802e-35,1.7226353698870484e-35,At1g19210,ATAF1,At1g19210$\longleftrightarrow$ATAF1,AP2EREBP,NAC,AP2EREBP$\longleftrightarrow$NAC
1782,filter45$\longleftrightarrow$filter147,8066,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,TCP_tnt.TCP1_col_a_m1,0.00245302,162.0,6.0,1287.0,753.0,4.203117542071375e-58,8.322966982882576e-58,At1g19210,TCP1,At1g19210$\longleftrightarrow$TCP1,AP2EREBP,TCP,TCP$\longleftrightarrow$AP2EREBP
1783,filter45$\longleftrightarrow$filter149,8068,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,TCP_tnt.TCP1_col_a_m1,0.0107682,102.0,6.0,642.0,522.0,3.5559025471118025e-38,4.5980095230541116e-38,At1g19210,TCP1,At1g19210$\longleftrightarrow$TCP1,AP2EREBP,TCP,TCP$\longleftrightarrow$AP2EREBP
1784,filter45$\longleftrightarrow$filter151,8070,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,bZIP_tnt.TGA2_col_m1,0.012859700000000002,252.0,288.0,1182.0,932.0,3.924023740655765e-70,1.0711925312201892e-69,At1g19210,TGA2,At1g19210$\longleftrightarrow$TGA2,AP2EREBP,bZIP,bZIP$\longleftrightarrow$AP2EREBP
1785,filter45$\longleftrightarrow$filter152,8071,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,AP2EREBP_tnt.RAP21_colamp_a_m1,0.0148232,78.0,312.0,574.0,229.0,2.0257134586856474e-19,2.1093133009184475e-19,At1g19210,RAP21,At1g19210$\longleftrightarrow$RAP21,AP2EREBP,AP2EREBP,AP2EREBP$\longleftrightarrow$AP2EREBP
1786,filter45$\longleftrightarrow$filter161,8080,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G20400_col_a_m1,0.048160699999999994,204.0,258.0,1820.0,1714.0,1.784253927910028e-113,1.8313266618691074e-112,At1g19210,AT2G20400,At1g19210$\longleftrightarrow$AT2G20400,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1787,filter45$\longleftrightarrow$filter168,8087,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB51_col_a_m1,0.000122444,42.0,84.0,1802.0,2014.0,1.0097975464828382e-101,7.046890074649837e-101,At1g19210,MYB51,MYB51$\longleftrightarrow$At1g19210,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1788,filter45$\longleftrightarrow$filter171,8090,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,BZR_tnt.BZR1_col_a_m1,0.00023313099999999997,24.0,186.0,998.0,917.0,2.8317459351585466e-60,5.942459089381486e-60,At1g19210,BZR1,BZR1$\longleftrightarrow$At1g19210,AP2EREBP,BZR,AP2EREBP$\longleftrightarrow$BZR
1789,filter45$\longleftrightarrow$filter174,8093,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,222.0,90.0,636.0,561.0,2.5900781968302414e-56,4.921830372859339e-56,At1g19210,AT1G72740,At1g19210$\longleftrightarrow$AT1G72740,AP2EREBP,MYBrelated,AP2EREBP$\longleftrightarrow$MYBrelated
1790,filter45$\longleftrightarrow$filter176,8095,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G40260_colamp_a_m1,0.00298049,330.0,90.0,1833.0,2116.0,4.237228463768287e-89,2.0079703376442423e-88,At1g19210,AT2G40260,AT2G40260$\longleftrightarrow$At1g19210,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1791,filter45$\longleftrightarrow$filter178,8097,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,G2like_tnt.AT2G20400_col_a_m1,0.0446463,156.0,234.0,978.0,698.0,2.415300627336544e-48,3.81248983863108e-48,At1g19210,AT2G20400,At1g19210$\longleftrightarrow$AT2G20400,AP2EREBP,G2like,AP2EREBP$\longleftrightarrow$G2like
1792,filter45$\longleftrightarrow$filter182,8101,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,12.0,150.0,1226.0,1087.0,2.5624435560554965e-88,1.1798863064275379e-87,At1g19210,OBP3,OBP3$\longleftrightarrow$At1g19210,AP2EREBP,C2C2dof,AP2EREBP$\longleftrightarrow$C2C2dof
1793,filter45$\longleftrightarrow$filter183,8102,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYBrelated_tnt.At1g49010_col_a_m1,0.0449462,114.0,240.0,709.0,799.0,1.0439610302845293e-45,1.557431644950307e-45,At1g19210,At1g49010,At1g19210$\longleftrightarrow$At1g49010,AP2EREBP,MYBrelated,AP2EREBP$\longleftrightarrow$MYBrelated
1794,filter45$\longleftrightarrow$filter184,8103,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB51_col_a_m1,0.0136838,42.0,102.0,1699.0,2065.0,2.8764112879727425e-98,1.7917587859979783e-97,At1g19210,MYB51,MYB51$\longleftrightarrow$At1g19210,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1795,filter45$\longleftrightarrow$filter185,8104,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,216.0,120.0,1104.0,1320.0,1.6689591876434675e-103,1.2273036606813365e-102,At1g19210,MYB67,At1g19210$\longleftrightarrow$MYB67,AP2EREBP,MYB,MYB$\longleftrightarrow$AP2EREBP
1796,filter45$\longleftrightarrow$filter189,8108,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,WRKY_tnt.WRKY6_col_a_m1,0.00227603,144.0,450.0,1243.0,1592.0,1.136635235711243e-67,2.8948330562195007e-67,At1g19210,WRKY6,At1g19210$\longleftrightarrow$WRKY6,AP2EREBP,WRKY,WRKY$\longleftrightarrow$AP2EREBP
1797,filter45$\longleftrightarrow$filter191,8110,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,120.0,66.0,1745.0,1522.0,4.787572381851261e-130,8.545290594749352e-129,At1g19210,WRKY31,WRKY31$\longleftrightarrow$At1g19210,AP2EREBP,WRKY,WRKY$\longleftrightarrow$AP2EREBP
1798,filter45$\longleftrightarrow$filter195,8114,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,54.0,318.0,1022.0,567.0,3.74341531849446e-48,5.889567580641364e-48,At1g19210,AT1G12630,At1g19210$\longleftrightarrow$AT1G12630,AP2EREBP,AP2EREBP,AP2EREBP$\longleftrightarrow$AP2EREBP
1799,filter46$\longleftrightarrow$filter50,8122,bHLH_tnt.bHLH157_col_a_m1,0.00733547,AP2EREBP_tnt.RAP21_colamp_a_m1,0.00440428,6.0,72.0,1108.0,987.0,2.6319829518347055e-82,1.016344323213675e-81,bHLH157,RAP21,bHLH157$\longleftrightarrow$RAP21,bHLH,AP2EREBP,AP2EREBP$\longleftrightarrow$bHLH
1800,filter46$\longleftrightarrow$filter56,8128,bHLH_tnt.bHLH157_col_a_m1,0.00733547,WRKY_tnt.WRKY31_col_a_m1,0.00266194,150.0,108.0,559.0,482.0,1.2052012720791982e-43,1.7239525902022348e-43,bHLH157,WRKY31,WRKY31$\longleftrightarrow$bHLH157,bHLH,WRKY,WRKY$\longleftrightarrow$bHLH
1801,filter46$\longleftrightarrow$filter62,8134,bHLH_tnt.bHLH157_col_a_m1,0.00733547,Trihelix_tnt.AT1G76880_col_a_m1,0.00509108,102.0,102.0,1787.0,1333.0,4.2491550533340204e-116,4.727184996834098e-115,bHLH157,AT1G76880,bHLH157$\longleftrightarrow$AT1G76880,bHLH,Trihelix,bHLH$\longleftrightarrow$Trihelix
1802,filter46$\longleftrightarrow$filter63,8135,bHLH_tnt.bHLH157_col_a_m1,0.00733547,MYB_tnt.MYB51_col_a_m1,0.00977119,108.0,162.0,577.0,590.0,3.409576523684604e-64,7.921336911989585e-64,bHLH157,MYB51,MYB51$\longleftrightarrow$bHLH157,bHLH,MYB,MYB$\longleftrightarrow$bHLH
1803,filter46$\longleftrightarrow$filter68,8140,bHLH_tnt.bHLH157_col_a_m1,0.00733547,G2like_tnt.AT2G40260_colamp_a_m1,0.00817143,144.0,60.0,1473.0,1676.0,2.19605238717756e-102,1.5627330076114577e-101,bHLH157,AT2G40260,AT2G40260$\longleftrightarrow$bHLH157,bHLH,G2like,G2like$\longleftrightarrow$bHLH
1804,filter46$\longleftrightarrow$filter70,8142,bHLH_tnt.bHLH157_col_a_m1,0.00733547,AP2EREBP_tnt.ERF7_colamp_a_m1,0.00069329,288.0,402.0,821.0,308.0,1.3903526661315095e-36,1.753493404223317e-36,bHLH157,ERF7,bHLH157$\longleftrightarrow$ERF7,bHLH,AP2EREBP,AP2EREBP$\longleftrightarrow$bHLH
1805,filter46$\longleftrightarrow$filter71,8143,bHLH_tnt.bHLH157_col_a_m1,0.00733547,WRKY_tnt.WRKY7_colamp_a_m1,0.0426075,246.0,414.0,1674.0,1600.0,9.433731704890961e-104,6.99668434779413e-103,bHLH157,WRKY7,bHLH157$\longleftrightarrow$WRKY7,bHLH,WRKY,WRKY$\longleftrightarrow$bHLH
1806,filter46$\longleftrightarrow$filter72,8144,bHLH_tnt.bHLH157_col_a_m1,0.00733547,G2like_tnt.AT2G20400_col_a_m1,0.000804975,174.0,300.0,1417.0,916.0,4.3538379178942517e-103,3.165851701461551e-102,bHLH157,AT2G20400,AT2G20400$\longleftrightarrow$bHLH157,bHLH,G2like,G2like$\longleftrightarrow$bHLH
1807,filter46$\longleftrightarrow$filter74,8146,bHLH_tnt.bHLH157_col_a_m1,0.00733547,MYB_tnt.MYB39_colamp_a_m1,0.000219562,198.0,66.0,1507.0,1487.0,6.762533875566062e-91,3.3732193926719923e-90,bHLH157,MYB39,MYB39$\longleftrightarrow$bHLH157,bHLH,MYB,MYB$\longleftrightarrow$bHLH
1808,filter46$\longleftrightarrow$filter76,8148,bHLH_tnt.bHLH157_col_a_m1,0.00733547,REM_tnt.REM19_colamp_a_m1,0.019425099999999997,90.0,102.0,1565.0,1556.0,3.74358062553279e-93,2.0001680365202744e-92,bHLH157,REM19,bHLH157$\longleftrightarrow$REM19,bHLH,REM,bHLH$\longleftrightarrow$REM
1809,filter46$\longleftrightarrow$filter77,8149,bHLH_tnt.bHLH157_col_a_m1,0.00733547,C2C2dof_tnt.AT5G02460_colamp_a_m1,0.011696,108.0,168.0,1711.0,1650.0,5.38942589694702e-105,4.170946998506825e-104,bHLH157,AT5G02460,bHLH157$\longleftrightarrow$AT5G02460,bHLH,C2C2dof,C2C2dof$\longleftrightarrow$bHLH
1810,filter46$\longleftrightarrow$filter79,8151,bHLH_tnt.bHLH157_col_a_m1,0.00733547,WRKY_tnt.WRKY31_col_a_m1,0.011571399999999999,66.0,348.0,984.0,1213.0,9.213094549365201e-55,1.687790082820406e-54,bHLH157,WRKY31,WRKY31$\longleftrightarrow$bHLH157,bHLH,WRKY,WRKY$\longleftrightarrow$bHLH
1811,filter46$\longleftrightarrow$filter80,8152,bHLH_tnt.bHLH157_col_a_m1,0.00733547,G2like_tnt.AT2G40260_colamp_a_m1,0.00308251,126.0,54.0,696.0,615.0,3.2585711037487065e-85,1.369843834426098e-84,bHLH157,AT2G40260,AT2G40260$\longleftrightarrow$bHLH157,bHLH,G2like,G2like$\longleftrightarrow$bHLH
1812,filter46$\longleftrightarrow$filter81,8153,bHLH_tnt.bHLH157_col_a_m1,0.00733547,MYB_tnt.MYB67_col_a_m1,0.00354035,180.0,408.0,1725.0,1584.0,3.1547204674498003e-142,8.540091198758898e-141,bHLH157,MYB67,bHLH157$\longleftrightarrow$MYB67,bHLH,MYB,MYB$\longleftrightarrow$bHLH
1813,filter46$\longleftrightarrow$filter82,8154,bHLH_tnt.bHLH157_col_a_m1,0.00733547,WRKY_tnt.WRKY7_colamp_a_m1,0.026701599999999995,132.0,282.0,1663.0,1619.0,1.7788455090681382e-96,1.0492200882810433e-95,bHLH157,WRKY7,bHLH157$\longleftrightarrow$WRKY7,bHLH,WRKY,WRKY$\longleftrightarrow$bHLH
1814,filter46$\longleftrightarrow$filter84,8156,bHLH_tnt.bHLH157_col_a_m1,0.00733547,G2like_tnt.AT2G40260_colamp_a_m1,0.015408600000000001,150.0,42.0,938.0,838.0,2.7457506835742484e-63,6.213563981602888e-63,bHLH157,AT2G40260,AT2G40260$\longleftrightarrow$bHLH157,bHLH,G2like,G2like$\longleftrightarrow$bHLH
1815,filter46$\longleftrightarrow$filter86,8158,bHLH_tnt.bHLH157_col_a_m1,0.00733547,NAC_tnt.ATAF1_col_a_m1,0.00480392,114.0,120.0,655.0,479.0,1.0274825565131965e-53,1.8377299847670303e-53,bHLH157,ATAF1,bHLH157$\longleftrightarrow$ATAF1,bHLH,NAC,bHLH$\longleftrightarrow$NAC
1816,filter46$\longleftrightarrow$filter87,8159,bHLH_tnt.bHLH157_col_a_m1,0.00733547,WRKY_tnt.WRKY7_colamp_a_m1,0.0009269339999999999,108.0,420.0,1569.0,1374.0,3.006923516788894e-98,1.8712626521625902e-97,bHLH157,WRKY7,bHLH157$\longleftrightarrow$WRKY7,bHLH,WRKY,WRKY$\longleftrightarrow$bHLH
1817,filter46$\longleftrightarrow$filter92,8164,bHLH_tnt.bHLH157_col_a_m1,0.00733547,C2C2dof_tnt.At4g38000_col_a_m1,0.0006273730000000001,48.0,102.0,1618.0,1335.0,1.8893364850934973e-120,2.4187229839709267e-119,bHLH157,At4g38000,bHLH157$\longleftrightarrow$At4g38000,bHLH,C2C2dof,C2C2dof$\longleftrightarrow$bHLH
